ad_id,objective,publisher_platform,age,gender,metric,estimated,original,delta,pct_change
120219464067020404,CONVERSIONS,messenger,45-54,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,45-54,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,45-54,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,45-54,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,55-64,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,65+,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,Unknown,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,messenger,,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,18-24,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,25-34,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,35-44,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,45-54,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,55-64,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,65+,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,Unknown,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,threads,,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,18-24,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,25-34,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,35-44,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,45-54,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,55-64,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,65+,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,Unknown,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,unknown,,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,18-24,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,25-34,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,35-44,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,45-54,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,55-64,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,65+,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,unknown,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,Unknown,,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,female,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,female,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,female,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,male,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,male,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,male,spend,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,unknown,clicks,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,unknown,impressions,0.0,0.0,0.0,
120219464067020404,CONVERSIONS,,,unknown,spend,0.0,0.0,0.0,
120219464067020404,OUTCOME_SALES,audience_network,18-24,female,clicks,0.0,0.0,0.0,
120219464067020404,OUTCOME_SALES,audience_network,18-24,female,impressions,0.0,0.0,0.0,
120219464067020404,OUTCOME_SALES,audience_network,18-24,female,spend,0.0,0.0,0.0,
120219464067020404,OUTCOME_SALES,audience_network,18-24,male,clicks,0.0,0.0,0.0,
120219464067020404,OUTCOME_SALES,audience_network,18-24,male,impressions,0.0,0.0,0.0,
120219464067020404,OUTCOME_SALES,audience_network,18-24,male,spend,0.0,0.0,0.0,
120219464067020404,OUTCOME_SALES,audience_network,18-24,unknown,clicks,0.0,0.0,0.0,
