ad_id,objective,publisher_platform,age,gender,action_type,stat,amount
120203641856880404,,,45-54,unknown,video_view,7d_click,51.0
120203641856880404,,,45-54,unknown,video_view,value,12444.0
120203641856880404,,,55-64,female,video_view,7d_click,4921.0
120203641856880404,,,55-64,female,video_view,value,932635.0
120203641856880404,,,55-64,male,video_view,7d_click,159.0
120203641856880404,,,55-64,male,video_view,value,18299.0
120203641856880404,,,55-64,unknown,video_view,7d_click,60.0
120203641856880404,,,55-64,unknown,video_view,value,11139.0
120203641856880404,,,65+,female,video_view,7d_click,5735.0
120203641856880404,,,65+,female,video_view,value,573651.0
120203641856880404,,,65+,male,video_view,7d_click,263.0
120203641856880404,,,65+,male,video_view,value,16691.0
120203641856880404,,,65+,unknown,video_view,7d_click,98.0
120203641856880404,,,65+,unknown,video_view,value,8731.0
120203641856890404,OUTCOME_SALES,audience_network,,,video_view,value,347.0
120203641856890404,OUTCOME_SALES,facebook,,,video_view,7d_click,5467.0
120203641856890404,OUTCOME_SALES,facebook,,,video_view,value,445973.0
120203641856890404,OUTCOME_SALES,instagram,,,video_view,7d_click,84.0
120203641856890404,OUTCOME_SALES,instagram,,,video_view,value,258792.0
120203641856890404,,,18-24,female,video_view,7d_click,11.0
120203641856890404,,,18-24,female,video_view,value,646.0
120203641856890404,,,18-24,male,video_view,value,81.0
120203641856890404,,,18-24,unknown,video_view,value,15.0
120203641856890404,,,25-34,female,video_view,7d_click,85.0
120203641856890404,,,25-34,female,video_view,value,19683.0
120203641856890404,,,25-34,male,video_view,7d_click,3.0
120203641856890404,,,25-34,male,video_view,value,318.0
120203641856890404,,,25-34,unknown,video_view,7d_click,2.0
120203641856890404,,,25-34,unknown,video_view,value,137.0
120203641856890404,,,35-44,female,video_view,7d_click,602.0
120203641856890404,,,35-44,female,video_view,value,119822.0
120203641856890404,,,35-44,male,video_view,7d_click,22.0
120203641856890404,,,35-44,male,video_view,value,1666.0
120203641856890404,,,35-44,unknown,video_view,7d_click,10.0
120203641856890404,,,35-44,unknown,video_view,value,1513.0
120203641856890404,,,45-54,female,video_view,7d_click,1202.0
120203641856890404,,,45-54,female,video_view,value,185370.0
120203641856890404,,,45-54,male,video_view,7d_click,27.0
